COD_INCISO,COD_CAPITULO,COD_PARTIDA,COD_SUBPARTIDA,DESCRIPCIÓN,DAI,ITBMS,ISC,ICCDP,CAPITULO_NOMBRE
848079000000,84,8480,848079,- - Los demás,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848110000000,84,8481,848110,- Válvulas reductoras de presión,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848120100000,84,8481,848120,- - Para neumáticos o cámaras de aire para vehículos,10,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848120900000,84,8481,848120,- - Los demás,3,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848130000000,84,8481,848130,- Válvulas de retención,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848140000000,84,8481,848140,- Válvulas de alivio o seguridad,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848180100000,84,8481,848180,- - Grifos,10,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848180200000,84,8481,848180,- - Las demás válvulas,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848180900000,84,8481,848180,- - Las demás,3,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848190000000,84,8481,848190,- Partes,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848210000000,84,8482,848210,- Rodamientos de bolas,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848220000000,84,8482,848220,"- Rodamientos de rodillos cónicos, incluidos los ensamblajes de conos y rodillos cónicos",0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848230000000,84,8482,848230,- Rodamientos de rodillos en forma de tonel,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848240000000,84,8482,848240,"- Rodamientos de agujas, incluidos los ensamblajes de jaulas y rodillos de agujas",0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848250000000,84,8482,848250,"- Los demás rodamientos de rodillos cilíndricos, incluidos los ensamblajes de jaulas y rodillos",0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848280000000,84,8482,848280,"- Los demás, incluidos los rodamientos combinados",0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848291000000,84,8482,848291,"- - Bolas, rodillos y agujas",0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848299000000,84,8482,848299,- - Las demás,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848310100000,84,8483,848310,- - Para usos marinos,5,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848310900000,84,8483,848310,- - Los demás,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848320000000,84,8483,848320,- Cajas de cojinetes con rodamientos incorporados,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848330000000,84,8483,848330,- Cajas de cojinetes sin rodamientos incorporados; cojinetes,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848350100000,84,8483,848350,- - Poleas de diámetro exterior superior o igual a 25 mm pero inferior a 750 mm,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848350900000,84,8483,848350,- - Otros,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848360000000,84,8483,848360,"- Embragues y órganos de acoplamiento, incluidas las juntas de articulación",0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848390000000,84,8483,848390,- Ruedas dentadas y demás órganos elementales de transmisión presentados aisladamente; partes,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848410000000,84,8484,848410,- Juntas metaloplásticas,5,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848420000000,84,8484,848420,- Juntas mecánicas de estanqueidad,5,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848490000000,84,8484,848490,- Los demás,5,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848510000000,84,8485,848510,- Por depósito de metal,3,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848520000000,84,8485,848520,- Por depósito de plástico o caucho,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848530000010,84,8485,848530,- - Por depósito de vidrio,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848530000090,84,8485,848530,- - Los demás,3,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848580000000,84,8485,848580,- Las demás,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848590000000,84,8485,848590,- Partes,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848620100000,84,8486,848620,- - Que operen mediante láser u otros haces de luz o de fotones,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848620200000,84,8486,848620,- - Para grabar en seco esquemas (trazas) sobre material semiconductor,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848620300000,84,8486,848620,"- - Máquinas (incluidas las prensas) de enrollar, curvar, plegar, enderezar o aplanar, de control numérico0",7,0.0,0.0,8486.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848620500000,84,8486,848620,- - Extrusoras,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848620600000,84,8486,848620,- - Máquinas de moldear por soplado,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848620700000,84,8486,848620,- - Hornos de resistencia (de calentamiento indirecto),0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848620800000,84,8486,848620,- - Hornos que funcionen por inducción o pérdidas dieléctricas,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848620920000,84,8486,848620,- - - Aparatos de implantación iónica para dopar material semiconductor,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848620930000,84,8486,848620,- - - Aparatos para trazado directo sobre obleas («wafers»),0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848620940000,84,8486,848620,- - - Fotorrepetidores,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848620990000,84,8486,848620,- - - Los demás,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848620990000,84,8486,848620,- - - Los demás,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848630110000,84,8486,848630,- - - Que operen mediante láser u otros haces de luz o de fotones,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848630120000,84,8486,848630,- - - Que operen por ultrasonido,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848630130000,84,8486,848630,- - - Que operen por electroerosión,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848630190000,84,8486,848630,- - - Las demás,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848630200000,84,8486,848630,- - Máquinas de aserrar,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848630300000,84,8486,848630,- - Máquinas de amolar o pulir,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848630400000,84,8486,848630,- - Robotes industriales,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848630900000,84,8486,848630,- - Otros,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848640100000,84,8486,848640,- - Máquinas de moldear por inyección,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848640200000,84,8486,848640,- - Máquinas de moldear en vacío y demás máquinas para termoformado,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848640300000,84,8486,848640,- - Moldes para moldeo por inyección o compresión,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848640410000,84,8486,848640,- - - Total o parcialmente automáticos,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848640490000,84,8486,848640,- - - Los demás,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848640900000,84,8486,848640,- - Otros,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848690000000,84,8486,848690,- Partes y accesorios,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848710000000,84,8487,848710,- Hélices para barcos y sus paletas,0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848790100000,84,8487,848790,- - Aros de obturación (retenes),0,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
848790900000,84,8487,848790,- - Los demás,3,7.0,0.0,0.0,"Reactores nucleares, calderas, máquinas, aparatos y artefactos mecánicos;"
850110000000,85,8501,850110,"‑ Motores de potencia inferior o igual a   37,5 W",0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850120000000,85,8501,850120,"‑ Motores universales de potencia superior a 37,5 W",0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850131000000,85,8501,850131,- - De potencia inferior o igual a 750 W,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850132000000,85,8501,850132,- - De potencia superior a 750 W pero inferior o igual a 75 kW,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850133000000,85,8501,850133,- - De potencia superior a 75 kW pero inferior o igual a 375 kW,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850134000000,85,8501,850134,- - De potencia superior a 375 kW,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850140000000,85,8501,850140,"‑ Los demás motores de corriente alterna, monofásicos",0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850151000000,85,8501,850151,- - De potencia inferior o igual a 750 W,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850152000000,85,8501,850152,- - De potencia superior a 750 W pero inferior o igual a 75 kW,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850153000000,85,8501,850153,- - De potencia superior a 75 kW,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850161000000,85,8501,850161,- - De potencia inferior o igual a 75 kVA,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850162000000,85,8501,850162,- - De potencia superior a 75 kVA pero inferior o igual a 375 kVA,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850163000000,85,8501,850163,- - De potencia superior a 375 kVA pero inferior o igual a 750 kVA,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850164000000,85,8501,850164,- - De potencia superior a 750 kVA,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850171000000,85,8501,850171,- - De potencia inferior o igual a 50 W,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850172000000,85,8501,850172,- - De potencia superior a 50 W,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850180000000,85,8501,850180,‑ Generadores fotovoltaicos de corriente alterna,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850211000000,85,8502,850211,- - De potencia inferior o igual a 75 kVA,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850212000000,85,8502,850212,- - De potencia superior a 75 kVA pero inferior o igual a 375 kVA,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850213000000,85,8502,850213,- - De potencia superior a 375 kVA,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850220000000,85,8502,850220,‑ Grupos electrógenos con motor de émbolo (pistón) de encendido por chispa (motor de explosión),0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850231000000,85,8502,850231,- - De energía eólica,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850239000000,85,8502,850239,- - Los demás,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850240000000,85,8502,850240,‑ Convertidores rotativos eléctricos,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850410000000,85,8504,850410,‑ Balastos (reactancias) para lámparas o tubos de descarga,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850421000000,85,8504,850421,- - De potencia inferior o igual a 650 kVA,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850422000000,85,8504,850422,- - De potencia superior a 650 kVA pero inferior o igual a 10.000 kVA,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850423000000,85,8504,850423,- - De potencia superior a 10.000 kVA,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850431000000,85,8504,850431,- - De potencia inferior o igual a 1 kVA,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850432000000,85,8504,850432,- - De potencia superior a 1 kVA pero inferior o igual a 16 kVA,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850433000000,85,8504,850433,- - De potencia superior a 16 kVA pero inferior o igual a 500 kVA,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850434000000,85,8504,850434,- - De potencia superior a 500 kVA,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850440900000,85,8504,850440,- - Los demás,5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850450000000,85,8504,850450,‑ Las demás bobinas de reactancia (autoinducción),0,7.0,5.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850450000000,85,8504,850450,‑,0,7.0,5.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850490000000,85,8504,850490,‑ Partes,0,7.0,5.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850511000000,85,8505,850511,- - De metal,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850519000000,85,8505,850519,- - Los demás,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850520000000,85,8505,850520,"‑ Acoplamientos, embragues, variadores de velocidad y frenos, electromagnéticos",0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850590100000,85,8505,850590,- - Cabezas elevadoras electromagnéticas,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850590900000,85,8505,850590,- - Los demás,15,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850610110000,85,8506,850610,- - - De aparatos para facilitar la audición de sordos,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850610190090,85,8506,850610,- - - - Las demás,5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850610200000,85,8506,850610,- - De volumen exterior superior a 300 cm³,5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850630110000,85,8506,850630,- - - De aparatos para facilitar la audición de sordos,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850630190000,85,8506,850630,- - - Las demás,5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850630200000,85,8506,850630,- - De volumen exterior superior a 300 cm³,5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850640110000,85,8506,850640,- - - De aparatos para facilitar la audición de sordos,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850640190000,85,8506,850640,- - - Las demás,5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850640200000,85,8506,850640,- - De volumen exterior superior a 300 cm³,5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850650110000,85,8506,850650,- - - De aparatos para facilitar la audición de sordos,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850650190000,85,8506,850650,- - - Las demás,5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850650200000,85,8506,850650,- - De volumen exterior superior a 300 cm³,5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850660110000,85,8506,850660,- - - De aparatos para facilitar la audición de sordos,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850660190000,85,8506,850660,- - - Las demás,5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850660200000,85,8506,850660,- - De volumen exterior superior a 300 cm³,5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850680110000,85,8506,850680,- - - De aparatos para facilitar la audición  de sordos,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850680190000,85,8506,850680,- - - Las demás,5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850680200000,85,8506,850680,- - De volumen exterior superior a 300 cm³,5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850690000000,85,8506,850690,- Partes,5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850710000000,85,8507,850710,"‑ De plomo, de los tipos utilizados para arranque de motores de émbolo (pistón)",15,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850720000000,85,8507,850720,- Los demás acumuladores de plomo,15,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850730000000,85,8507,850730,- De níquel-cadmio,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850730000000,85,8507,850730,- De níquel-cadmio,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850750000000,85,8507,850750,- De níquel-hidruro metálico,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850760000000,85,8507,850760,‑ De iones de litio,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850780100000,85,8507,850780,- - De níquel-hierro,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850780900000,85,8507,850780,- - Otros,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850790100000,85,8507,850790,- - Separadores,5,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850790900000,85,8507,850790,- - Otras,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850811100000,85,8508,850811,- - - De uso doméstico,15,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
850811200000,85,8508,850811,- - - De uso industrial,0,7.0,0.0,0.0,"Máquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y"
