FECHA_IMPORTACION_EXPORTACION,IMPORTADOR_EXPORTADOR,PAIS_DE_PROCEDENCIA_DESTINO,COD_INCISO,COD_CAPITULO,COD_PARTIDA,COD_SUBPARTIDA,CATEGORIA,DESCRIPCIÓN,PUNTO_ENTRADA_PAIS,PRECIO_UNIDAD,CANTIDAD,UNIDAD,PESO_NETO,PESO_BRUTO,VALOR_FOB,VALOR_FLETE,VALOR_SEGURO,VALOR_CIF,IMPUESTO_IMPORTACION,ITBMS,IMP_PROTECCION_PETROLEO,IMPUESTOS_ISC,TOTAL_A_PAGAR,MODO_TRANSPORTE,source_file,descripcion_oficial,CAPITULO_NOMBRE,tarifa_oficial,categoria_agricola,tipo_producto
2020-05-04 00:00:00,VEGETALES FRESQUITA PANAMA S.A,COSTA RICA,70519000000,7,5,19,Las demás,LECHUGA ICE BERG A GRANEL,"PASO CANOAS, CHIRIQUI",0.0,110.0,BE,999.9,1054.9,2035.0,265.12,7.16,2307.28,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Las demás,"Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,- - Las demás
2020-04-06 00:00:00,PROSERV S A,CHILE,71080990090,7,10,80,Los demás,ESPARRAGOS,"PUERTO DE BALBOA, PANAMA",0.0,5.0,CS,99.57,99.57,200.5,13.85,0.52,214.87,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - - - Los demás,"Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,- - - - Los demás
2020-05-08 00:00:00,IMPORTADORA Y EXP HERMANOS GAGO S A,CHILE,80610000000,8,6,10,Frescas,UVAS FRESCAS,"PUERTO DE BALBOA, PANAMA",0.0,4560.0,CS,41952.0,41952.0,59280.0,6436.0,46.01,65762.01,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Frescas,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,0,Frutas y Nueces,- Frescas
2020-04-02 00:00:00,IMPORTADORA RICAMAR S A,ESTADOS UNIDOS DE NORTEAMERICA,71090000000,7,10,90,Mezclas de hortalizas,"ALIMENTOS PREPARADOS A BASE DE SOYA, PLATOS PREPARADOS DE SOYA.","PUERTO DE MANZANILLO, COLON",0.0,143.0,CS,289.34,321.52,4129.35,131.46,8.26,4269.07,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Mezclas de hortalizas,"Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,- Mezclas de hortalizas
2020-04-15 00:00:00,FRUVERTROPIK  S A,COLOMBIA,70999900000,7,9,99,Los demás,ORÉGANO FRESCO (ORIGANUM VULGARE),"AEROPUERTO CARGA TOCUMEN, PANAMA",0.08303225806451613,155.0,CS,7.9,7.9,79.06,5.93,0.79,85.78,12.87,0.0,0.0,0.0,12.87,,IMP_2020_1.xlsx,- - - Los demás,"Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,- - - Los demás
2020-04-30 00:00:00,IMPORTADORA RICAMAR S A,ESTADOS UNIDOS DE NORTEAMERICA,80211000000,8,2,11,Con cáscara,ALMENDRAS ENTERAS,"PUERTO DE MANZANILLO, COLON",0.0,36.0,CS,51.71,51.71,430.75,1.55,0.86,433.16,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Con cáscara,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,0,Frutas y Nueces,- - Con cáscara
2020-04-22 00:00:00,PRICESMART PANAMA S A,ESTADOS UNIDOS DE NORTEAMERICA,90412000000,9,4,12,Triturada o pulverizada,3384 / PIMIENTA NEGRA,"PUERTO DE MANZANILLO, COLON",0.0,336.0,u,152.38,152.38,1825.12,19.38,0.37,1844.87,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Triturada o pulverizada,"Café, té, yerba mate y especias",5,"Café, Té, Especias",- - Triturada o pulverizada
2020-04-17 00:00:00,H TZANETATOS INC,BELGICA,71080970000,7,10,80,Coliflor,COLIFLOR CONGELADO,"PUERTO DE MANZANILLO, COLON",0.2789880952380952,336.0,CT,3360.0,3618.04,2805.97,290.3,28.34,3124.61,93.74,0.0,0.0,0.0,93.74,,IMP_2020_1.xlsx,- - - Coliflor,"Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,- - - Coliflor
2020-05-07 00:00:00,IMPORTADORA Y EXPORTADORA NIMAR  S  A,ESTADOS UNIDOS DE NORTEAMERICA,71290100000,7,12,90,Tomates,TOMATES SECOS,"PUERTO DE BALBOA, PANAMA",0.0,40.0,CS,124.4,124.4,1202.8,45.82,12.03,1260.65,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Tomates,"Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,- - Tomates
2020-04-13 00:00:00,MAFALDA S A,CHILE,80810000000,8,8,10,Manzanas,MANZANAS FRESCAS,"PUERTO DE BALBOA, PANAMA",0.0,1029.0,BX,19551.0,20776.0,18767.0,3268.0,72.03,22107.03,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Manzanas,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,0,Frutas y Nueces,- Manzanas
2020-05-08 00:00:00,RIBA SMITH S A,ESTADOS UNIDOS DE NORTEAMERICA,71290900000,7,12,90,Los demás,VEGETALES DESHIDRATADOS,"PUERTO DE MANZANILLO, COLON",0.0,4.0,CS,17.59,17.59,105.45,5.45,0.42,111.32,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Los demás,"Hortalizas, plantas, raíces  y tubérculos alimenticios",0,Vegetales,- - Los demás
2020-05-05 00:00:00,RIBA SMITH S A,ESTADOS UNIDOS DE NORTEAMERICA,80510000000,8,5,10,Naranjas,NARANJAS FRESCAS (ORANGE NAV FANCY),"PUERTO DE BALBOA, PANAMA",0.0,216.0,CS,3919.15,3919.15,4380.4,881.48,18.51,5280.39,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Naranjas,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,15,Frutas y Nueces,- Naranjas
2020-05-04 00:00:00,IMPORTADORA Y EXPORTADORA NIMAR  S  A,BELGICA,71080980000,7,10,80,Coles de Bruselas,COLES DE BRUSELAS CONGELADAS,"PUERTO DE MANZANILLO, COLON",0.033800000000000004,300.0,Kg,300.0,312.0,315.5,19.4,3.16,338.06,10.14,0.0,0.0,0.0,10.14,,IMP_2020_1.xlsx,- - - Coles de Bruselas,"Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,- - - Coles de Bruselas
2020-05-04 00:00:00,"INMOBILIARIA DON ANTONIO S,A.",ESPAÑA,121190210000,12,11,90,Frescas o secas,ROMERO,"PUERTO DE MANZANILLO, COLON",0.0,160.0,u,4.8,15.18,216.67,2.2,0.01,218.88,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - - Frescas o secas,Semillas y frutos oleaginosos; semillas y frutos diversos; plantas industriales o medicinales; paja y forraje,5,Semillas y Plantas Agrícolas,- - - Frescas o secas
2020-04-08 00:00:00,RIBA SMITH S A,ESTADOS UNIDOS DE NORTEAMERICA,81110000000,8,11,10,Fresas (frutillas)*,FRESAS CONGELADAS,"PUERTO DE MANZANILLO, COLON",0.372,10.0,CS,42.03,42.03,225.32,21.56,0.92,247.8,3.72,0.0,0.0,0.0,3.72,,IMP_2020_1.xlsx,- Fresas (frutillas)*,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,15,Frutas y Nueces,- Fresas (frutillas)*
2020-06-19 00:00:00,H TZANETATOS INC,CANADA,71340000000,7,13,40,Lentejas,LENTEJAS,PSA PANAMA INTERNATIONAL TERMINAL,0.0,2280.0,BG,103420.0,103628.0,55248.7,5252.0,121.0,60621.7,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Lentejas,"Hortalizas, plantas, raíces  y tubérculos alimenticios",0,Vegetales,- Lentejas
2020-05-21 00:00:00,FLYING GROUP  S A,CHINA,70959000000,7,9,59,Los demás,HONGOS,"COLON CONTEINER TERMINAL (EVERGREEN ),COLON",0.33266666666666667,150.0,CT,1748.52,1748.52,780.81,209.39,7.81,998.01,49.9,0.0,0.0,0.0,49.9,,IMP_2020_1.xlsx,- - Los demás,"Hortalizas, plantas, raíces  y tubérculos alimenticios",5,Vegetales,- - Los demás
2020-05-21 00:00:00,FLYING GROUP  S A,CHINA,81090200000,8,10,90,De clima no tropical,PERA MANZANA,"COLON CONTEINER TERMINAL (EVERGREEN ),COLON",0.6476388888888889,720.0,CT,8169.68,8169.68,3648.19,978.32,36.48,4662.99,466.3,0.0,0.0,0.0,466.3,,IMP_2020_1.xlsx,- - De clima no tropical,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,10,Frutas y Nueces,- - De clima no tropical
2020-06-15 00:00:00,CERRO PUNTA S.A.,COLOMBIA,60319990000,6,3,19,Los demás,SCABIOSA,"AEROPUERTO CARGA TOCUMEN, PANAMA",0.04045,200.0,UN,14.23,14.23,40.0,13.56,0.4,53.96,8.09,0.0,0.0,0.0,8.09,,IMP_2020_1.xlsx,- - - - Los demás,Plantas vivas y productos de la floriculturaSección II,15,Flores y Plantas,Otras Flores
2020-06-16 00:00:00,IMPORTADORA Y EXP HERMANOS GAGO S A,ESPAÑA,81120900000,8,11,20,Las demás,FRUTOS DEL BOSQUE,"PUERTO DE CRISTOBAL, COLON",0.48300925925925925,432.0,CS,2160.0,2313.72,6200.73,488.13,266.38,6955.24,208.66,0.0,0.0,0.0,208.66,,IMP_2020_1.xlsx,- - Las demás,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,15,Frutas y Nueces,- - Las demás
2020-05-22 00:00:00,"INMOBILIARIA DON ANTONIO S,A.",ESPAÑA,91099200000,9,10,99,Hoja de Laurel,LAUREL EN HOJAS,"PUERTO DE MANZANILLO, COLON",0.10961111111111112,180.0,UN,4.5,10.65,194.96,2.35,0.0,197.31,19.73,0.0,0.0,0.0,19.73,,IMP_2020_1.xlsx,- - - Hojas de Laurel,"Café, té, yerba mate y especias",10,"Café, Té, Especias",- - - Hojas de Laurel
2020-05-18 00:00:00,RIBA SMITH S A,ESTADOS UNIDOS DE NORTEAMERICA,91099900000,9,10,99,Otras,ESPECIAS PARA CONDIMENTAR,"PUERTO DE MANZANILLO, COLON",0.0,101.0,CS,313.88,313.88,1288.87,89.86,5.26,1383.99,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - - Otras,"Café, té, yerba mate y especias",10,"Café, Té, Especias",- - - Otras
2020-06-03 00:00:00,RIBA SMITH S A,ESTADOS UNIDOS DE NORTEAMERICA,71090000000,7,10,90,Mezclas de hortalizas,VEGETALES MIXTOS CONGELADOS,"PUERTO DE MANZANILLO, COLON",0.0,25.0,CS,181.35,181.35,439.86,67.72,1.74,509.32,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Mezclas de hortalizas,"Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,- Mezclas de hortalizas
2020-06-10 00:00:00,"ECOFLORES, S.A.",COLOMBIA,60312000000,6,3,12,Claveles,CLAVELES,"AEROPUERTO CARGA TOCUMEN, PANAMA",0.0185,4500.0,UN,114.06,114.06,450.0,100.49,4.5,554.99,83.25,0.0,0.0,0.0,83.25,,IMP_2020_1.xlsx,- - Claveles,Plantas vivas y productos de la floriculturaSección II,15,Flores y Plantas,Claveles
2020-06-09 00:00:00,MAFALDA S A,ESTADOS UNIDOS DE NORTEAMERICA,80540100000,8,5,40,Frescos,TORONJAS FRESCAS,PSA PANAMA INTERNATIONAL TERMINAL,0.0,63.0,BX,1029.0,1029.0,1489.95,185.68,3.45,1679.08,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Frescos,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,15,Frutas y Nueces,- - Frescos
2020-06-08 00:00:00,RIBA SMITH S A,ESTADOS UNIDOS DE NORTEAMERICA,80521000000,8,5,21,Mandarinas   (incluidas    las    tangerinas    y satsumas,MANDARINAS FRESCAS,PSA PANAMA INTERNATIONAL TERMINAL,0.0,100.0,CS,1247.74,1247.74,4489.95,371.38,19.12,4880.45,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Mandarinas   (incluidas    las    tangerinas    y satsumas),Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,15,Frutas y Nueces,- - Mandarinas   (incluidas    las    tangerinas    y satsumas)
2020-06-11 00:00:00,MANICO S A,ESTADOS UNIDOS DE NORTEAMERICA,71340000000,7,13,40,Lentejas,LENTEJAS,"PUERTO DE MANZANILLO, COLON",0.0,8.0,CS,24.37,24.37,163.64,8.58,6.03,178.25,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Lentejas,"Hortalizas, plantas, raíces  y tubérculos alimenticios",0,Vegetales,- Lentejas
2020-06-11 00:00:00,MANICO S A,ESTADOS UNIDOS DE NORTEAMERICA,71320000090,7,13,20,Los demás,GARBANZOS,"PUERTO DE MANZANILLO, COLON",0.0,8.0,CS,24.37,24.37,358.49,8.58,13.21,380.28,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Los demás,"Hortalizas, plantas, raíces  y tubérculos alimenticios",10,Vegetales,- - Los demás
2020-06-10 00:00:00,"SEAGRO PANAMA CORP, S.A.",HONDURAS,60220100000,6,2,20,Plántulas,MERISTEMO DE PLATANO,"AEROPUERTO CARGA TOCUMEN, PANAMA",0.0,17848.0,u,147.5,147.5,7139.2,712.67,71.39,7923.26,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Plántulas,Plantas vivas y productos de la floriculturaSección II,10,Flores y Plantas,Plantas Vivas
2020-05-29 00:00:00,RIBA SMITH S A,ESTADOS UNIDOS DE NORTEAMERICA,100620900090,10,6,20,Los demás,"ARROZ ORGANICO  (PESO POR BOLSA - PRECIO POR BOLSA, FAVOR VER ANEXO)","PUERTO DE MANZANILLO, COLON",5.695,4.0,CS,6.76,6.76,23.92,1.29,0.1,25.31,22.78,0.0,0.0,0.0,22.78,,IMP_2020_1.xlsx,- - - Los demás,Cereales,90,Cereales,- - - Los demás
2020-05-29 00:00:00,MAFALDA S A,CHILE,81050000000,8,10,50,Kiwis,KIWIS FRESCOS,"PUERTO DE BALBOA, PANAMA",0.0,687.0,BX,6870.0,7678.58,9229.5,1157.21,50.93,10437.64,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Kiwis,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,15,Frutas y Nueces,- Kiwis
2020-05-29 00:00:00,CERRO PUNTA S.A.,COLOMBIA,60420900090,6,4,20,Los demás,RUSCUS,"AEROPUERTO CARGA TOCUMEN, PANAMA",0.02738,1500.0,UN,55.79,55.79,210.0,61.68,2.1,273.78,41.07,0.0,0.0,0.0,41.07,,IMP_2020_1.xlsx,- - - Los demás,Plantas vivas y productos de la floriculturaSección II,15,Flores y Plantas,Follaje
2020-06-08 00:00:00,MAFALDA S A,ESTADOS UNIDOS DE NORTEAMERICA,80810000000,8,8,10,Manzanas,MANZANAS FRESCAS,"PUERTO DE BALBOA, PANAMA",0.0,1029.0,BX,19097.0,19097.0,20074.7,3339.0,72.03,23485.73,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Manzanas,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,0,Frutas y Nueces,- Manzanas
2020-05-28 00:00:00,FRUVERTROPIK  S A,COLOMBIA,70999900000,7,9,99,Los demás,YERBABUENA FRESCA (MINT),"AEROPUERTO CARGA TOCUMEN, PANAMA",0.12873121869782972,599.0,CS,200.7,200.7,359.95,150.53,3.6,514.08,77.11,0.0,0.0,0.0,77.11,,IMP_2020_1.xlsx,- - - Los demás,"Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,- - - Los demás
2020-05-28 00:00:00,RIBA SMITH S A,ESTADOS UNIDOS DE NORTEAMERICA,90122000000,9,1,22,Descafeinado,CAFE EN GRANO,"PUERTO DE MANZANILLO, COLON",0.0,5.0,CS,25.22,25.22,244.65,6.72,0.59,251.96,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Descafeinado,"Café, té, yerba mate y especias",30,"Café, Té, Especias",- - Descafeinado
2020-06-03 00:00:00,RIBA SMITH S A,ESTADOS UNIDOS DE NORTEAMERICA,71080960000,7,10,80,Brócolis,BROCOLI CONGELADO,"PUERTO DE MANZANILLO, COLON",0.0,24.0,CS,85.31,85.31,712.76,31.86,2.83,747.45,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - - Brócolis,"Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,- - - Brócolis
2020-05-29 00:00:00,MT FOOD S.A,ESTADOS UNIDOS DE NORTEAMERICA,100630900000,10,6,30,Los demás,ARROZ EN BOLSA DE 25LB X $5.60,"PUERTO DE BALBOA, PANAMA",6.106325000000001,1600.0,BG,18386.97,18386.97,8960.0,1761.29,134.4,10855.69,9770.12,0.0,0.0,0.0,9770.12,,IMP_2020_1.xlsx,- - Los demás,Cereales,90,Cereales,- - Los demás
2020-05-29 00:00:00,QUALITY FOODS HOLDING CORP,ESTADOS UNIDOS DE NORTEAMERICA,90421000000,9,4,21,"Secos, sin triturar ni pulverizar",CHILI SECO,"PUERTO DE MANZANILLO, COLON",0.0,35.0,CS,154.02,154.02,827.4,27.64,12.41,867.45,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,"- - Secos, sin triturar ni pulverizar","Café, té, yerba mate y especias",10,"Café, Té, Especias","- - Secos, sin triturar ni pulverizar"
2020-05-29 00:00:00,QUALITY FOODS HOLDING CORP,ESTADOS UNIDOS DE NORTEAMERICA,121190210000,12,11,90,Frescas o secas,TE DE MANZANILLA,"PUERTO DE MANZANILLO, COLON",0.0,10.0,CS,25.1,25.1,134.8,4.5,2.02,141.32,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - - Frescas o secas,Semillas y frutos oleaginosos; semillas y frutos diversos; plantas industriales o medicinales; paja y forraje,5,Semillas y Plantas Agrícolas,- - - Frescas o secas
2020-05-19 00:00:00,AGROINDUSTRIAS ALIMENTICIAS DE VERAGUAS S A,ESTADOS UNIDOS DE NORTEAMERICA,71290900000,7,12,90,Los demás,POLVO DE ESPINACA,"PUERTO DE MANZANILLO, COLON",0.0,20.0,CS,454.54,502.32,4255.42,107.21,35.09,4397.72,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Los demás,"Hortalizas, plantas, raíces  y tubérculos alimenticios",0,Vegetales,- - Los demás
2020-05-28 00:00:00,"COFFEE PODS, SA",COLOMBIA,80390120000,8,3,90,Secas,BANANA DESHIDRATADA,"AEROPUERTO CARGA TOCUMEN, PANAMA",3.571923076923077,26.0,PS,31.2,33.87,538.9,64.4,15.8,619.1,92.87,0.0,0.0,0.0,92.87,,IMP_2020_1.xlsx,- - - Secas,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,15,Frutas y Nueces,- - - Secas
2020-05-22 00:00:00,ACE PILOT  S A,ESTADOS UNIDOS DE NORTEAMERICA,90230000000,9,2,30,"Té negro (fermentado) y té parcialmente fermentado, presentados en envases inmediatos con un contenido inferior o igual a 3 kg",TÉ VERDE,"PUERTO DE MANZANILLO, COLON",0.0,180.0,CS,108.0,108.31,1875.6,68.22,18.76,1962.58,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,"-Té negro (fermentado) y té parcialmente fermentado, presentados en envases inmediatos con un","Café, té, yerba mate y especias",,"Café, Té, Especias","-Té negro (fermentado) y té parcialmente fermentado, presentados en envases inmediatos con un"
2020-05-22 00:00:00,FERNANDO CHONG LOO,ESTADOS UNIDOS DE NORTEAMERICA,71290200000,7,12,90,Ajos en polvo,AJO EN POLVO,"PUERTO DE MANZANILLO, COLON",0.0,71.0,CS,170.0,170.0,893.03,12.54,8.93,914.5,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Ajos en polvo,"Hortalizas, plantas, raíces  y tubérculos alimenticios",10,Vegetales,- - Ajos en polvo
2020-05-22 00:00:00,FERNANDO CHONG LOO,ESTADOS UNIDOS DE NORTEAMERICA,91099900000,9,10,99,Otras,MOSTAZA EN POLVO,"PUERTO DE MANZANILLO, COLON",0.0,10.0,CS,14.0,14.0,109.2,1.03,1.09,111.32,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - - Otras,"Café, té, yerba mate y especias",10,"Café, Té, Especias",- - - Otras
2020-06-01 00:00:00,AGENCIAS ESCOFFERY S A,ESTADOS UNIDOS DE NORTEAMERICA,71333900000,7,13,33,Los demás,frijol negro,"PUERTO DE MANZANILLO, COLON",0.0,940.0,PK,42638.0,42744.0,43686.88,3844.0,436.87,47967.75,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - - Los demás,"Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,- - - Los demás
2020-06-17 00:00:00,MT FOOD S.A,ESTADOS UNIDOS DE NORTEAMERICA,100620900010,10,6,20,Arroz jasmine y basmati,ARROZ JASMINE 5LB X $1.20,"PUERTO DE BALBOA, PANAMA",13.186,25.0,CS,567.0,567.0,300.0,61.78,4.5,366.28,329.65,0.0,0.0,0.0,329.65,,IMP_2020_1.xlsx,- - - Arroz  jasmine y basmati,Cereales,90,Cereales,- - - Arroz  jasmine y basmati
2020-06-15 00:00:00,COMPA IA GOLY S A,ESTADOS UNIDOS DE NORTEAMERICA,80810000000,8,8,10,Manzanas,MANZANAS FRESCAS,PSA PANAMA INTERNATIONAL TERMINAL,0.0,1029.0,CT,19992.0,19992.0,15966.89,3177.0,159.66,19303.55,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Manzanas,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,0,Frutas y Nueces,- Manzanas
2020-06-29 00:00:00,PRICESMART PANAMA S A,ESTADOS UNIDOS DE NORTEAMERICA,90620000000,9,6,20,Triturados o pulverizados,5532 CANELA EN POLVO,"PUERTO DE MANZANILLO, COLON",0.0,168.0,u,80.83,80.83,620.91,8.29,0.12,629.32,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Trituradas o pulverizadas,"Café, té, yerba mate y especias",10,"Café, Té, Especias",- Trituradas o pulverizadas
2020-06-25 00:00:00,SURTITROPIK SA,COLOMBIA,70511000000,7,5,11,Repolladas,RUGULAS FRESCAS,"AEROPUERTO CARGA TOCUMEN, PANAMA",2.7023214285714285,168.0,CS,838.3,838.3,2415.6,586.81,24.16,3026.57,453.99,0.0,0.0,0.0,453.99,,IMP_2020_1.xlsx,- - Repolladas,"Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,- - Repolladas
2020-06-29 00:00:00,MAFALDA S A,CHILE,80830000000,8,8,30,Peras,PERAS FRESCAS (ASIATICAS),"PUERTO DE BALBOA, PANAMA",0.0,240.0,BX,1920.0,2037.97,3120.0,266.95,12.16,3399.11,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Peras,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,5,Frutas y Nueces,- Peras
2020-06-16 00:00:00,REPRICO S A,ESTADOS UNIDOS DE NORTEAMERICA,90210000000,9,2,10,Té verde (sin fermentar) presentado en envases inmediatos con un contenido inferior o igual a 3 kg,TÉ VERDE.,"PUERTO DE MANZANILLO, COLON",0.0,30.0,u,23.0,23.0,83.4,15.4,0.78,99.58,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,-Té verde (sin fermentar) presentado en envases inmediatos con un contenido inferior o igual a 3 kg15,"Café, té, yerba mate y especias",0,"Café, Té, Especias",-Té verde (sin fermentar) presentado en envases inmediatos con un contenido inferior o igual a 3 kg15
2020-06-17 00:00:00,FRESH FLORAL Y FRUIT SERVICES,COSTA RICA,60315000000,6,3,15,Azucenas (Lilium spp.),LIRIOS,"PASO CANOAS, CHIRIQUI",0.0,16.0,PK,194.7,194.7,476.0,129.05,3.99,609.04,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Azucenas (Lilium spp.),Plantas vivas y productos de la floriculturaSección II,15,Flores y Plantas,Azucenas
2020-06-25 00:00:00,IMPORTADORA Y EXP HERMANOS GAGO S A,MEXICO,80610000000,8,6,10,Frescas,UVAS FRESCAS,PSA PANAMA INTERNATIONAL TERMINAL,0.0,810.0,PK,8172.66,8172.66,17451.46,1934.46,13.58,19399.5,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Frescas,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,0,Frutas y Nueces,- Frescas
2020-06-18 00:00:00,ONTARIO COFFEE PANAMA S.A.,SWITZERLAND,90111900000,9,1,11,Otros,CAFE SIN DESCAFEINAR A124902,,0.09174062499999999,16000.0,UN,133.81,133.81,4790.15,95.48,7.19,4892.82,1467.85,0.0,0.0,0.0,1467.85,,IMP_2020_1.xlsx,- - - Otros,"Café, té, yerba mate y especias",30,"Café, Té, Especias",- - - Otros
2020-06-25 00:00:00,SURTITROPIK SA,COLOMBIA,81090100000,8,10,90,De clima tropical,GRANADILLAS FRESCAS,"AEROPUERTO CARGA TOCUMEN, PANAMA",2.6519999999999997,50.0,CS,325.0,325.0,650.0,227.5,6.5,884.0,132.6,0.0,0.0,0.0,132.6,,IMP_2020_1.xlsx,- - De clima tropical,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,15,Frutas y Nueces,- - De clima tropical
2020-06-22 00:00:00,AGENCIAS FEDURO S A,ESTADOS UNIDOS DE NORTEAMERICA,71090000000,7,10,90,Mezclas de hortalizas,VEGETALES MIXTOS CONGELADOS,"COLON CONTEINER TERMINAL (EVERGREEN ),COLON",0.0,432.0,CS,512.98,702.04,6231.6,910.54,13.2,7155.34,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Mezclas de hortalizas,"Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,- Mezclas de hortalizas
